chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,gameweek
,,219937,0,0,0,0,0,2,1.5,2.0,0,Rhys,0.0,334,False,,,40,219937.jpg,0.0,Williams,0.2,False,,a,12,14,0,828,828,1527,1527,0.0,0.0,R.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,311,112,301,107,227,73,322,113,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,575,172,318,105,318,105,359,132,0.0,0.0,1
,,122798,0,0,0,0,0,2,3.7,4.2,6,Andrew,6.0,335,False,,,60,122798.jpg,6.0,Robertson,4.9,False,,a,12,14,6,28156,28156,16335,16335,1.0,1.0,Robertson,78,0,0,1,0,0,0,0,0,0,0,0,24,12.0,17.1,4.0,3.3,1,0.00,0.13,0.13,0.41,137,60,53,6,152,40,107,22,2.0,,,,,,0.0,0.0,0.15,0.15,0.47,0.0,73,5,46,18,46,18,73,28,1.15,1.15,1
,,424876,0,0,0,0,0,3,2.8,3.3,7,Dominik,7.0,336,False,,,65,424876.jpg,7.0,Szoboszlai,2.6,False,,a,12,14,7,43485,43485,13328,13328,1.1,1.1,Szoboszlai,90,0,1,1,0,0,0,0,0,0,0,1,28,10.4,41.2,15.0,6.7,1,0.15,0.24,0.39,0.45,153,62,14,12,65,40,34,27,4.0,,2.0,,,,0.15,0.0,0.24,0.39,0.45,0.0,59,40,32,13,32,13,114,39,1.0,1.0,1
,,214285,0,0,0,0,0,2,2.9,3.4,1,Konstantinos,1.0,337,False,,,50,214285.jpg,1.0,Tsimikas,0.4,False,,a,12,14,1,637,637,7655,7655,0.2,0.2,Tsimikas,11,0,0,0,0,0,0,0,0,0,0,0,3,1.4,1.2,0.0,0.3,0,0.00,0.01,0.01,0.04,267,95,210,62,488,186,276,94,3.0,,,,,,0.0,0.0,0.08,0.08,0.33,0.0,238,29,229,85,229,85,279,105,0.0,0.0,1
,,444765,0,0,0,0,0,2,1.5,2.0,0,Sepp,0.0,338,False,,,40,444765.jpg,0.0,van den Berg,0.4,False,,a,12,14,0,2566,2566,3541,3541,0.0,0.0,Van den Berg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,324,118,315,114,241,80,335,119,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,591,181,333,113,333,113,273,103,0.0,0.0,1
,,97032,0,0,0,0,0,2,3.7,4.2,6,Virgil,6.0,339,False,,,60,97032.jpg,6.0,van Dijk,12.8,False,,a,12,14,6,43119,43119,30346,30346,1.0,1.0,Virgil,90,0,0,1,0,0,0,0,0,0,0,0,24,8.8,1.5,4.0,1.4,1,0.00,0.01,0.01,0.45,175,72,192,51,151,39,229,79,,,3.0,,,,0.0,0.0,0.01,0.01,0.45,0.0,72,4,45,17,45,17,33,9,1.0,1.0,1
,,211975,0,0,0,0,0,2,4.3,3.8,6,Manuel,6.0,340,False,,,55,211975.jpg,6.0,Akanji,5.2,False,,a,13,43,6,62818,62818,14638,14638,1.1,1.1,Akanji,90,0,0,1,0,0,0,0,0,0,0,0,28,16.2,1.6,0.0,1.8,1,0.00,0.01,0.01,1.01,94,34,186,49,568,200,200,64,,,,,,,0.0,0.0,0.01,0.01,1.01,0.0,138,16,43,16,43,16,70,25,1.0,1.0,1
,,126184,0,0,0,0,0,2,4.3,3.8,0,Nathan,0.0,341,False,,,55,126184.jpg,0.0,Aké,2.6,False,,a,13,43,0,6042,6042,27914,27914,0.0,0.0,Aké,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,564,200,574,201,558,198,574,201,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,116,14,570,199,570,199,115,41,0.0,0.0,1
,,165809,0,0,0,0,0,3,3.8,3.3,6,Bernardo,6.0,342,False,,,65,165809.jpg,6.0,Veiga de Carvalho e Silva,6.3,False,,a,13,43,6,162950,162950,23932,23932,0.9,0.9,Bernardo,90,0,1,1,0,0,0,0,0,0,0,0,26,32.0,38.1,30.0,10.0,1,0.13,0.20,0.33,1.01,29,14,16,14,22,14,9,5,4.0,,,,,,0.13,0.0,0.2,0.33,1.01,0.0,43,25,51,17,51,17,63,20,1.0,1.0,1
0.0,0.0,477555,0,0,0,0,0,3,0.0,0.0,0,Oscar,0.0,343,False,Leg injury - Expected back 14 Dec,2024-08-14T22:30:05.558994Z,50,477555.jpg,0.0,Bobb,0.2,False,,i,13,43,0,202,202,10489,10489,0.0,0.0,Bobb,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,535,234,548,240,524,223,547,237,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,291,188,546,237,546,237,342,114,0.0,0.0,1
,,17601,0,0,0,0,0,1,2.5,2.0,0,Scott,0.0,344,False,,,40,17601.jpg,0.0,Carson,0.2,False,,a,13,43,0,936,936,905,905,0.0,0.0,Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,282,20,272,1,196,1,293,20,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,540,39,290,21,290,21,371,55,0.0,0.0,1
,,61366,0,0,0,0,0,3,4.7,4.2,3,Kevin,3.0,345,False,,,95,61366.jpg,3.0,De Bruyne,8.3,False,,a,13,43,3,55648,55648,34884,34884,0.3,0.3,De Bruyne,90,0,0,1,0,0,0,0,0,0,0,0,14,5.0,15.3,4.0,2.4,1,0.07,0.32,0.39,1.01,219,98,68,54,158,91,157,86,1.0,,1.0,,4.0,,0.07,0.0,0.32,0.39,1.01,0.0,6,5,89,43,89,43,49,17,1.0,1.0,1
,,248875,0,0,0,0,0,3,3.8,3.3,3,Jérémy,3.0,346,False,,,65,248875.jpg,3.0,Doku,4.3,False,,a,13,43,3,93266,93266,21227,21227,0.5,0.5,Doku,90,0,0,1,0,0,0,0,0,0,0,0,20,12.8,23.3,29.0,6.5,1,0.13,0.09,0.22,1.01,126,43,41,34,24,16,38,31,,,,,,,0.13,0.0,0.09,0.22,1.01,0.0,58,39,82,36,82,36,83,27,1.0,1.0,1
,,121160,0,0,0,0,0,1,5.5,5.0,8,Ederson,8.0,347,False,,,55,121160.jpg,8.0,Santana de Moraes,7.9,False,,a,13,43,8,62363,62363,19288,19288,1.5,1.5,Ederson M.,90,0,0,1,0,0,0,0,0,0,3,1,30,19.6,0.0,0.0,2.0,1,0.00,0.00,0.00,1.01,71,15,573,65,557,65,182,15,,,,,,,0.0,3.0,0.0,0.0,1.01,0.0,113,3,16,2,16,2,52,11,1.0,1.0,1
,,209244,0,0,0,0,0,3,4.7,4.2,1,Phil,1.0,348,False,,,95,209244.jpg,1.0,Foden,17.3,False,,a,13,43,1,47292,47292,117757,117757,0.1,0.1,Foden,45,0,0,0,0,0,0,0,0,0,0,0,6,9.0,3.7,0.0,1.3,0,0.00,0.01,0.01,0.72,173,72,144,99,620,279,232,112,3.0,,,,,,0.0,0.0,0.02,0.02,1.44,0.0,7,6,289,145,289,145,23,9,0.0,0.0,1
100.0,75.0,114283,0,0,0,0,0,3,3.8,2.5,0,Jack,0.0,349,False,,2024-08-12T14:30:04.663213Z,65,114283.jpg,0.0,Grealish,0.2,False,,a,13,43,0,903,903,2069,2069,0.0,0.0,Grealish,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,605,273,610,274,605,271,610,274,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,41,23,607,275,607,275,372,126,0.0,0.0,1
,,477424,0,0,0,0,0,2,4.7,4.2,7,Joško,7.0,350,False,,,60,477424.jpg,7.0,Gvardiol,33.2,False,,a,13,43,7,145853,145853,45156,45156,1.2,1.2,Gvardiol,90,0,0,1,0,0,0,0,0,0,0,1,30,23.2,3.3,5.0,3.2,1,0.03,0.02,0.05,1.01,56,13,148,35,132,33,112,25,,,,,,,0.03,0.0,0.02,0.05,1.01,0.0,92,9,31,8,31,8,8,3,1.0,1.0,1
,,223094,0,0,0,0,0,4,5.5,5.0,7,Erling,7.0,351,False,,,150,223094.jpg,7.0,Haaland,53.1,False,,a,13,43,7,155932,155932,30004,30004,0.5,0.5,Haaland,90,1,0,1,0,0,0,0,1,0,0,2,31,36.4,0.6,38.0,7.5,1,0.28,0.00,0.28,1.01,22,5,233,24,13,5,26,6,,,3.0,,1.0,,0.28,0.0,0.0,0.28,1.01,0.0,1,1,33,7,33,7,2,2,1.0,1.0,1
0.0,0.0,461358,0,0,0,0,0,4,0.0,0.0,0,Julián,0.0,352,False,Transferred to Atletico Madrid,2024-08-13T07:07:51.627006Z,70,461358.jpg,0.0,Álvarez,0.2,False,,u,13,43,0,0,0,16996,16996,0.0,0.0,J.Alvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,614,66,617,69,616,69,617,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,35,15,614,68,614,68,341,51,0.0,0.0,1
,,121145,0,0,0,0,0,2,4.3,3.8,0,João,0.0,353,False,,,55,121145.jpg,0.0,Cavaco Cancelo,0.9,False,,a,13,43,0,2351,2351,14596,14596,0.0,0.0,João Cancelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,563,199,572,200,556,197,573,200,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,112,13,569,198,569,198,196,70,0.0,0.0,1
,,91651,0,0,0,0,1,3,3.5,3.0,11,Mateo,11.0,354,True,,,55,91651.jpg,11.0,Kovačić,1.7,False,,a,13,43,11,94011,94011,6924,6924,2.0,2.0,Kovačić,90,1,0,1,0,0,0,0,0,0,0,3,36,55.6,4.9,9.0,7.0,1,0.13,0.02,0.15,1.01,4,3,132,90,83,54,32,25,,,,,,,0.13,0.0,0.02,0.15,1.01,0.0,104,63,5,3,5,3,149,50,1.0,1.0,1
,,477064,0,0,0,0,0,2,3.4,2.9,6,Rico,6.0,355,False,,,45,477064.jpg,6.0,Lewis,1.5,False,,a,13,43,6,81487,81487,7543,7543,1.3,1.3,Lewis,90,0,0,1,0,0,0,0,0,0,0,0,22,15.0,3.3,8.0,2.6,1,0.00,0.01,0.01,1.01,102,41,146,33,89,14,141,36,,,,,,,0.0,0.0,0.01,0.01,1.01,0.0,474,137,38,13,38,13,161,60,1.0,1.0,1
,,465351,0,0,0,0,0,3,3.1,2.6,0,Matheus Luiz,0.0,356,False,,,50,465351.jpg,0.0,Nunes,0.0,False,,a,13,43,0,298,298,553,553,0.0,0.0,Matheus N.,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,531,231,544,237,519,219,543,234,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,286,184,542,234,542,234,536,224,0.0,0.0,1
,,432714,0,0,0,0,0,3,3.1,2.6,0,James,0.0,357,False,,,50,432714.jpg,0.0,McAtee,0.1,False,,a,13,43,0,242,242,1149,1149,0.0,0.0,McAtee,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,525,227,537,233,507,210,537,230,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,269,172,536,230,536,230,470,173,0.0,0.0,1
,,88248,0,0,0,0,0,1,5.5,5.0,0,Stefan,0.0,358,False,,,55,88248.jpg,0.0,Ortega Moreno,0.8,False,,a,13,43,0,350,350,7466,7466,0.0,0.0,Ortega Moreno,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,559,66,568,63,550,63,570,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,101,1,566,66,566,66,201,28,0.0,0.0,1
0.0,0.0,220566,-1,1,-1,1,0,3,0.0,0.0,0,Rodrigo 'Rodri',0.0,360,False,Hamstring injury - Unknown return date,2024-08-16T13:30:05.854954Z,64,220566.jpg,0.0,Hernandez,3.0,False,,i,13,43,0,1040,1040,162893,162893,0.0,0.0,Rodrigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,602,270,607,271,601,267,607,271,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,69,48,604,272,604,272,106,34,0.0,0.0,1
,,171314,0,0,0,0,0,2,4.3,3.8,6,Rúben,6.0,361,False,,,55,171314.jpg,6.0,Gato Alves Dias,4.4,False,,a,13,43,6,51655,51655,13656,13656,1.1,1.1,Rúben,90,0,0,1,0,0,0,0,0,0,0,0,27,14.2,0.5,0.0,1.5,1,0.00,0.00,0.00,1.01,116,48,239,77,562,199,223,76,,,,,,,0.0,0.0,0.0,0.0,1.01,0.0,125,15,42,15,42,15,82,32,1.0,1.0,1
,,97299,0,0,0,0,0,2,4.3,3.8,0,John,0.0,362,False,,,55,97299.jpg,0.0,Stones,2.2,False,,a,13,43,0,4988,4988,21509,21509,0.0,0.0,Stones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,561,197,570,199,552,196,572,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,106,11,568,197,568,197,129,49,0.0,0.0,1
,,58621,0,0,0,0,0,2,4.3,3.8,0,Kyle,0.0,363,False,,,55,58621.jpg,0.0,Walker,9.0,False,,a,13,43,0,18530,18530,86086,86086,0.0,0.0,Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,557,196,566,198,548,195,568,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,98,10,563,196,563,196,44,15,0.0,0.0,1
75.0,,510281,0,0,0,0,0,3,2.9,3.3,1,Sávio 'Savinho',1.0,571,False,Knock - 75% chance of playing,2024-08-18T22:30:06.139926Z,65,510281.jpg,1.0,Moreira de Oliveira,0.5,False,,d,13,43,1,8477,8477,9202,9202,0.2,0.2,Sávio,45,0,0,0,0,0,0,0,0,0,0,0,8,11.6,36.4,4.0,5.2,1,0.00,0.16,0.16,0.30,143,53,20,18,155,90,57,43,,,,,,,0.0,0.0,0.32,0.32,0.6,0.0,66,46,284,143,284,143,256,85,2.0,0.0,1
,,472769,0,0,0,0,0,3,3.1,2.6,0,Nico,0.0,607,False,,,50,472769.jpg,0.0,O'Reilly,0.0,False,,a,13,43,0,74,74,112,112,0.0,0.0,O’Reilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,532,232,545,238,521,221,544,235,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,288,186,543,235,543,235,592,257,0.0,0.0,1
,,493250,0,0,0,0,0,3,1.6,1.6,3,Amad,3.0,364,False,,,50,493250.jpg,3.0,Diallo,3.5,False,,a,14,1,3,19593,19593,20618,20618,0.6,0.6,Amad,60,0,0,1,0,0,0,0,0,0,0,0,11,7.4,19.1,6.0,3.3,1,0.00,0.13,0.13,0.21,190,80,50,40,120,69,105,65,2.0,,,,,,0.0,0.0,0.2,0.2,0.32,0.0,305,195,74,28,74,28,95,30,1.5,1.5,1
,,467169,0,0,0,0,0,3,2.2,2.2,0,Antony Matheus,0.0,365,False,,,60,467169.jpg,0.0,dos Santos,0.2,False,,a,14,1,0,1257,1257,4700,4700,0.0,0.0,Antony,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,597,267,602,268,596,264,602,268,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,90,56,599,269,599,269,330,110,0.0,0.0,1
,,141746,0,0,0,0,0,3,2.9,2.9,3,Bruno,3.0,366,False,,,85,141746.jpg,3.0,Borges Fernandes,19.0,False,,a,14,1,3,35755,35755,89434,89434,0.4,0.4,B.Fernandes,90,0,0,1,0,0,0,0,0,0,0,0,10,15.0,8.3,49.0,7.2,1,1.19,0.03,1.22,0.44,104,34,117,79,8,6,29,22,1.0,,1.0,,1.0,,1.19,0.0,0.03,1.22,0.44,0.0,9,7,87,41,87,41,17,6,1.0,1.0,1
,,451302,0,0,0,0,0,1,2.2,2.2,0,Altay,0.0,367,False,,,45,451302.jpg,0.0,Bayindir,0.1,False,,a,14,1,0,124,124,932,932,0.0,0.0,Bayindir,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,422,60,426,50,373,50,433,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,455,32,433,60,433,60,437,59,0.0,0.0,1
,,61256,0,0,0,0,0,3,1.6,1.6,3,Carlos Henrique,3.0,368,False,,,50,61256.jpg,3.0,Casimiro,0.7,False,,a,14,1,3,12874,12874,5380,5380,0.6,0.6,Casemiro,90,0,0,1,0,0,0,0,0,0,0,0,19,26.8,39.9,13.0,8.0,1,0.16,0.50,0.66,0.44,41,18,15,13,71,45,19,13,,,,,,,0.16,0.0,0.5,0.66,0.44,0.0,178,111,67,23,67,23,217,73,1.0,1.0,1
,,216051,0,0,0,0,0,2,2.4,2.4,7,Diogo,7.0,369,False,,,50,216051.jpg,7.0,Dalot Teixeira,8.9,False,,a,14,1,7,72067,72067,28251,28251,1.4,1.4,Dalot,90,0,0,1,0,0,0,0,0,0,0,1,26,13.4,4.8,0.0,1.8,1,0.00,0.02,0.02,0.44,125,54,135,29,489,187,198,63,,,,,,,0.0,0.0,0.02,0.02,0.44,0.0,242,30,28,7,28,7,45,16,1.0,1.0,1
,,80607,0,0,0,0,0,3,2.0,2.0,0,Christian,0.0,370,False,,,55,80607.jpg,0.0,Eriksen,0.2,False,,a,14,1,0,757,757,3164,3164,0.0,0.0,Eriksen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,558,246,567,250,549,238,569,249,3.0,,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,100,60,565,249,565,249,358,122,0.0,0.0,1
,,37642,0,0,0,0,0,2,1.9,1.9,1,Jonny,1.0,371,False,,,45,37642.jpg,1.0,Evans,0.1,False,,a,14,1,1,345,345,1197,1197,0.2,0.2,Evans,9,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.0,0.0,0.1,0,0.00,0.00,0.00,0.06,266,94,342,134,272,104,285,96,,,,,,,0.0,0.0,0.0,0.0,0.6,0.0,327,45,185,59,185,59,415,156,0.0,0.0,1
,,493105,0,0,0,0,0,3,2.3,2.3,4,Alejandro,4.0,372,False,,,65,493105.jpg,4.0,Garnacho,17.6,False,,a,14,1,4,68002,68002,84167,84167,0.6,0.6,Garnacho,29,0,1,0,0,0,0,0,0,0,0,0,11,21.2,25.0,9.0,5.5,0,0.68,0.09,0.77,0.23,63,24,34,30,86,57,54,40,,,,,,,2.11,0.0,0.28,2.39,0.71,0.0,65,45,64,22,64,22,21,8,0.0,0.0,1
,,465527,0,0,0,0,0,3,1.0,1.0,0,Hannibal,0.0,373,False,,,45,465527.jpg,0.0,Mejbri,0.1,False,,a,14,1,0,551,551,1299,1299,0.0,0.0,Hannibal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,430,159,435,166,384,132,441,162,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,233,441,164,441,164,421,150,0.0,0.0,1
,,21205,0,0,0,0,0,1,1.0,1.0,0,Tom,0.0,374,False,,,40,21205.jpg,0.0,Heaton,0.2,False,,a,14,1,0,818,818,821,821,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,284,22,274,3,198,3,295,22,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,542,41,292,23,292,23,334,52,0.0,0.0,1
0.0,0.0,497894,0,0,0,0,0,4,0.0,0.0,0,Rasmus,0.0,375,False,Hamstring injury - Expected back 14 Sep,2024-08-05T15:00:04.427374Z,70,497894.jpg,0.0,Højlund,0.5,False,,i,14,1,0,398,398,17143,17143,0.0,0.0,Højlund,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,615,67,618,70,617,70,618,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,36,16,615,69,615,69,243,41,0.0,0.0,1
,,184667,0,0,0,0,0,2,1.9,1.9,0,Victor,0.0,376,False,,,45,184667.jpg,0.0,Lindelöf,0.2,False,,a,14,1,0,194,194,2625,2625,0.0,0.0,Lindelof,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,380,156,382,155,318,129,391,157,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,385,82,388,151,388,151,366,138,0.0,0.0,1
100.0,100.0,95658,0,0,0,0,0,2,2.4,2.4,5,Harry,5.0,377,False,,2024-08-12T14:30:04.680129Z,50,95658.jpg,5.0,Maguire,0.7,False,,a,14,1,5,8659,8659,2917,2917,1.0,1.0,Maguire,80,0,0,1,0,0,0,0,1,0,0,0,22,19.6,1.6,0.0,2.1,1,0.00,0.01,0.01,0.38,70,22,184,48,453,179,177,53,,,,,,,0.0,0.0,0.01,0.01,0.43,0.0,187,20,55,24,55,24,213,76,1.12,1.12,1
,,516895,0,0,0,0,0,3,2.0,2.0,3,Kobbie,3.0,378,False,,,55,516895.jpg,3.0,Mainoo,6.3,False,,a,14,1,3,29580,29580,38580,38580,0.5,0.5,Mainoo,83,0,0,1,0,0,0,0,0,0,0,0,21,12.0,3.7,1.0,1.7,1,0.03,0.01,0.04,0.38,136,48,143,98,195,110,206,101,,,,,,,0.03,0.0,0.01,0.04,0.41,0.0,169,104,78,32,78,32,64,21,1.08,1.08,1
0.0,0.0,222690,0,0,0,0,0,2,0.0,0.0,0,Tyrell,0.0,379,False,Knee injury - Expected back 05 Oct,2024-08-05T15:00:04.439521Z,45,222690.jpg,0.0,Malacia,0.0,False,,i,14,1,0,28,28,352,352,0.0,0.0,Malacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,396,169,399,168,338,145,407,170,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,413,105,405,165,405,165,590,199,0.0,0.0,1
,,221820,0,0,0,0,0,2,1.9,1.9,7,Lisandro,7.0,380,False,,,45,221820.jpg,7.0,Martínez,5.9,False,,a,14,1,7,63200,63200,14244,14244,1.6,1.6,Martinez,90,0,0,1,0,0,0,0,0,0,0,1,26,19.4,11.9,0.0,3.1,1,0.00,0.02,0.02,0.44,72,23,100,19,337,144,114,26,,,,,,,0.0,0.0,0.02,0.02,0.44,0.0,412,104,25,5,25,5,66,23,1.0,1.0,1
,,195851,0,0,0,0,0,3,1.6,1.6,1,Scott,1.0,381,False,,,50,195851.jpg,1.0,McTominay,1.0,False,,a,14,1,1,2066,2066,9877,9877,0.2,0.2,McTominay,6,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.1,0.0,0.1,0,0.00,0.00,0.00,0.06,271,133,266,144,476,192,287,141,,,,,,,0.0,0.0,0.0,0.0,0.9,0.0,220,140,225,102,225,102,183,60,0.0,0.0,1
,,184341,0,0,0,0,0,3,2.3,2.3,2,Mason,2.0,382,False,,,65,184341.jpg,2.0,Mount,0.3,False,,a,14,1,2,1332,1332,2477,2477,0.3,0.3,Mount,60,0,0,1,0,0,0,0,1,0,0,0,-1,10.2,22.8,25.0,5.8,1,0.30,0.03,0.33,0.21,155,64,42,35,32,22,49,37,,,,,,,0.45,0.0,0.04,0.49,0.32,0.0,44,26,163,81,163,81,316,104,1.5,1.5,1
,,202641,0,0,0,0,0,1,3.1,3.1,6,André,6.0,383,False,,,50,202641.jpg,6.0,Onana,6.4,False,,a,14,1,6,28814,28814,21201,21201,1.2,1.2,Onana,90,0,0,1,0,0,0,0,0,0,2,0,25,16.8,0.0,0.0,1.7,1,0.00,0.00,0.00,0.44,91,18,518,62,481,62,204,18,,,,,,,0.0,2.0,0.0,0.0,0.44,0.0,226,10,39,6,39,6,62,12,1.0,1.0,1
,,488404,0,0,0,0,0,3,1.6,1.6,0,Facundo,0.0,384,False,,,50,488404.jpg,0.0,Pellistri Rebollo,0.0,False,,a,14,1,0,61,61,378,378,0.0,0.0,Pellistri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,539,236,552,242,528,225,551,239,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,299,192,549,239,549,239,570,248,0.0,0.0,1
,,176297,0,0,0,0,0,3,2.5,2.5,3,Marcus,3.0,385,False,,,70,176297.jpg,3.0,Rashford,4.5,False,,a,14,1,3,14219,14219,34622,34622,0.4,0.4,Rashford,90,0,0,1,0,0,0,0,0,0,0,0,5,4.6,14.8,8.0,2.7,1,0.00,0.11,0.11,0.44,222,100,75,57,98,62,137,81,,,2.0,,3.0,,0.0,0.0,0.11,0.11,0.44,0.0,29,16,83,37,83,37,80,26,1.0,1.0,1
,,209243,-1,1,-1,1,0,3,2.3,2.3,0,Jadon,0.0,386,False,,,64,209243.jpg,0.0,Sancho,0.3,False,,a,14,1,0,625,625,8302,8302,0.0,0.0,Sancho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,601,269,606,270,600,266,606,270,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,68,47,603,271,603,271,303,98,0.0,0.0,1
0.0,0.0,106760,0,0,0,0,0,2,0.0,0.0,0,Luke,0.0,387,False,Calf injury - Expected back 14 Sep,2024-08-14T22:30:05.635756Z,50,106760.jpg,0.0,Shaw,0.5,False,,i,14,1,0,67,67,24168,24168,0.0,0.0,Shaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,489,186,497,187,456,180,500,187,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,190,21,502,186,502,186,239,87,0.0,0.0,1
